Date,Temperature
1445295600,48.76
1445299200,47.34
1445302800,46.25
1445306400,45.52
1445313600,45.89
1445317200,45.41
1445320800,46.09
1445324400,46.4
1445328000,45.78
1445331600,45.87
1445335200,45.69
1445338800,46.04
1445342400,47
1445346000,49.71
1445349600,52.82
1445353200,56.57
1445356800,60.98
1445360400,64.17
1445364000,67.63
1445367600,69.02
1445371200,69.85
1445374800,70.04
1445378400,67.59
1445382000,65.07
1445385600,63.12
1445389200,61.58
1445392800,60.62
1445400000,56.58
1445403600,55.6
1445407200,54.12
1445410800,52.72
1445414400,51.82
1445418000,50.38
1445421600,49.99
1445425200,49.79
1445428800,50.48
1445432400,55.24
1445436000,60.01
1445439600,63.89
1445443200,68.59
1445446800,71.81
1445450400,73.75
1445454000,73.9
1445457600,73.3
1445461200,71.46
1445464800,68.69
1445468400,65.11
1445472000,61.37
1445475600,59.85
1445479200,57.55
1445486400,54.67
1445490000,54.35
1445493600,53.71
1445497200,51.83
1445500800,51.47
1445504400,50.94
1445508000,50.7
1445511600,50.61
1445515200,51.34
1445518800,54.01
1445522400,59.11
1445526000,63.89
1445529600,67.83
1445533200,71.15
1445536800,72.77
1445540400,73.35
1445544000,73.29
1445547600,73.16
1445551200,71.88
1445554800,70.48
1445558400,70.17
1445562000,69.6
1445565600,66
1445572800,63.67
1445576400,62.43
1445580000,60.28
1445583600,58.25
1445587200,56.37
1445590800,54.53
1445594400,53.42
1445598000,52.28
1445601600,52.15
1445605200,54
1445608800,55.46
1445612400,56.49
1445616000,57.28
1445619600,58.06
1445623200,58.89
1445626800,59.56
1445630400,59.55
1445634000,59.28
1445637600,56.12
1445641200,53.23
1445644800,51.07
1445648400,49.09
1445652000,46.49
1445659200,43.78
1445662800,42.4
1445666400,41.9
1445670000,40.19
1445673600,39.34
1445677200,38.73
1445680800,38.01
1445684400,38.25
1445688000,38.96
1445691600,42.31
1445695200,45.81
1445698800,49.59
1445702400,52.11
1445706000,53.4
1445709600,54.65
1445713200,55.19
1445716800,55.85
1445720400,55.21
1445724000,54.62
1445727600,54.47
1445731200,54.65
1445734800,54.78
1445738400,54.61
1445745600,55.05
1445749200,55.32
1445752800,55.66
1445756400,56.04
1445760000,56.36
1445763600,56
1445767200,56.15
1445770800,55.74
1445774400,55.92
1445778000,55.97
1445781600,56.59
1445785200,58.23
1445788800,59.46
1445792400,61.8
1445796000,65.25
1445799600,66.55
1445803200,67.37
1445806800,66.25
1445810400,62.43
1445814000,58.71
1445817600,56.77
1445821200,54.99
1445824800,52.84
1445832000,50.11
1445835600,48.56
1445839200,46.95
1445842800,44.87
1445846400,43.13
1445850000,41.99
1445853600,42.14
1445857200,42.14
1445860800,42.26
1445864400,44.76
1445868000,49.29
1445871600,51.95
1445875200,53.36
1445878800,54.74
1445882400,57.03
1445886000,58.64
1445889600,59.2
1445893200,58.64
1445896800,55.65
1445900400,51.88
1445904000,49.09
1445907600,47.75
1445911200,45.71
1445918400,43.43
1445922000,42.11
1445925600,41.23
1445929200,40.63
1445932800,39.95
1445936400,39.74
1445940000,39.32
1445943600,39.94
1445947200,40.74
1445950800,43.77
1445954400,48.92
1445958000,52.83
1445961600,56.52
1445965200,57.8
1445968800,57.82
1445972400,57.54
1445976000,56.78
1445979600,56.29
1445983200,54.86
1445986800,52.51
1445990400,51.74
1445994000,49.98
1445997600,49.85
1446004800,50.05
1446008400,50.71
1446012000,51.79
1446015600,52.39
1446019200,53.01
1446022800,53.66
1446026400,55.09
1446030000,55.62
1446033600,56.07
1446037200,57.38
1446040800,58.7
1446044400,58.71
1446048000,59.42
1446051600,60.22
1446055200,60.68
1446058800,61.64
1446062400,63.11
1446066000,64.33
1446069600,65.52
1446073200,66.7
1446076800,66.91
1446080400,67.7
1446084000,67.84
1446350400,48.26
1446354000,49.17
1446357600,48.92
1446361200,49.69
1446364800,49.82
1446368400,50.37
1446372000,50.71
1446375600,51.56
1446379200,52.27
1446382800,54.34
1446386400,56.2
1446390000,57.62
1446393600,58.82
1446397200,60.1
1446400800,62.09
1446404400,63.2
1446408000,64.07
1446411600,64.48
1446415200,62.8
1446418800,60.38
1446422400,58.74
1446426000,58.82
1446429600,57.39
1446440400,55.37
1446444000,54.35
1446447600,52.54
1446451200,50.67
1446454800,49.92
1446458400,49.43
1446462000,49.13
1446465600,49.81
1446469200,52.91
1446472800,55.42
1446476400,59
1446480000,60.74
1446483600,61.2
1446487200,62.28
1446490800,62.68
1446494400,63.18
1446498000,62.24
1446501600,59.71
1446505200,57.15
1446508800,55.31
1446512400,53.14
1446516000,51.75
1446519600,50.22
1446526800,48.35
1446530400,47.2
1446534000,46.28
1446537600,45.33
1446541200,44.53
1446544800,43.99
1446548400,44.06
1446552000,44.51
1446555600,49.33
1446559200,53.99
1446562800,58.87
1446566400,64.92
1446570000,68.81
1446573600,71.42
1446577200,73.08
1446580800,74.05
1446584400,72.67
1446588000,67.92
1446591600,62.51
1446595200,61.47
1446598800,58.26
1446602400,56.91
1446606000,55.88
1446613200,52.82
1446616800,51.87
1446620400,50.96
1446624000,49.45
1446627600,48.73
1446631200,48.78
1446634800,48.52
1446638400,49.11
1446642000,54.01
1446645600,59.48
1446649200,64.28
1446652800,66.9
1446656400,68.24
1446660000,69.01
1446663600,68.69
1446667200,67.78
1446670800,65.69
1446674400,62.64
1446678000,61.09
1446681600,57.81
1446685200,56.71
1446688800,54.39
1446692400,55.13
1446699600,55.14
1446703200,55.16
1446706800,55.22
1446710400,54.61
1446714000,54.59
1446717600,54.73
1446721200,54.83
1446724800,55.07
1446728400,57.05
1446732000,60.13
1446735600,61.98
1446739200,64.44
1446742800,66.02
1446746400,68.36
1446750000,68.77
1446753600,67
1446757200,66.09
1446760800,65.82
1446764400,66.61
1446768000,65.61
1446771600,66.48
1446775200,65.96
1446778800,66.01
1446786000,65.9
1446789600,65.27
1446793200,65.15
1446796800,65.18
1446800400,64.37
1446804000,64.01
1446807600,64.38
1446811200,66.09
1446814800,66.42
1446818400,69.34
1446822000,70.62
1446825600,71.58
1446829200,72.31
1446832800,72.73
1446836400,74.39
1446840000,73.9
1446843600,72.92
1446847200,71.74
1446850800,71.25
1446854400,70.29
1446858000,69.64
1446861600,68.79
1446865200,69.85
1446872400,68.93
1446876000,68.55
1446879600,67.97
1446883200,66.83
1446886800,64.42
1446890400,61.2
1446894000,58.59
1446897600,59.26
1446901200,61.44
1446904800,62.53
1446908400,63.08
1446912000,63.2
1446915600,63.19
1446919200,63.02
1446922800,61.78
1446926400,61.2
1446930000,60.02
1446933600,58.99
1446937200,57.93
1446940800,56.81
1446944400,55.99
1446948000,54.19
1446951600,52.93
1446958800,52.44
1446962400,51.07
1446966000,49.48
1446969600,48.07
1446973200,46.83
1446976800,45.96
1446980400,44.52
1446984000,43.1
1446987600,46.15
1446991200,49.63
1446994800,51.3
1446998400,52.93
1447002000,54.63
1447005600,55.92
1447009200,57.31
1447012800,57.61
1447016400,56.97
1447020000,54.74
1447023600,51.88
1447027200,49.89
1447030800,47.51
1447034400,46.37
1447038000,45.1
1447045200,42.81
1447048800,41.71
1447052400,40.24
1447056000,39.73
1447059600,38.59
1447063200,38.18
1447066800,37.52
1447070400,38.44
1447074000,42.31
1447077600,47.4
1447081200,51.61
1447084800,55.02
1447088400,56.76
1447092000,58.47
1447095600,59.27
1447099200,58.14
1447102800,57.16
1447106400,55.9
1447110000,54.57
1447113600,53.99
1447117200,53.36
1447120800,52.74
1447124400,52.21
1447131600,52.63
1447135200,52.39
1447138800,52.9
1447142400,53.32
1447146000,53.99
1447149600,54.24
1447153200,54.46
1447156800,55.42
1447160400,55.74
1447164000,56.32
1447167600,56.64
1447171200,56.9
1447174800,56.8
1447178400,56.37
1447182000,56.59
1447185600,56.29
1447189200,55.84
1447192800,55.73
1447196400,55.81
1447200000,55.49
1447203600,54.84
1447207200,53.53
1447210800,52.91
1447218000,51.57
1447221600,51.08
1447225200,50.67
1447228800,50.56
1447232400,50.57
1447236000,50.69
1447239600,50.91
1447243200,51.68
1447246800,51.8
1447250400,52.88
1447254000,53.77
1447257600,55.33
1447261200,55.76
1447264800,57.25
1447268400,59.45
1447272000,60.62
1447275600,61.06
1447279200,59.54
1447282800,57.11
1447286400,55.6
1447290000,54.92
1447293600,54.43
1447297200,53.03
1447304400,52.85
1447308000,52.69
1447311600,52.64
1447315200,51.86
1447318800,51.75
1447322400,52.15
1447326000,52.64
1447329600,52.73
1447333200,53.45
1447336800,55.62
1447340400,56.72
1447344000,57.17
1447347600,57.35
1447351200,58.02
1447354800,57.34
1447358400,57.73
1447362000,58.72
1447365600,58.97
1447369200,59.19
1447372800,58.92
1447376400,58.3
1447380000,58.34
1447383600,57.34
1447390800,55.63
1447394400,54.85
1447398000,54.78
1447401600,54.84
1447405200,55.14
1447408800,55.34
1447412400,54.56
1447416000,54.9
1447419600,55.27
1447423200,56.58
1447426800,57.07
1447430400,56.97
1447434000,57.82
1447437600,56.55
1447441200,55.7
1447444800,54.64
1447448400,53.68
1447452000,52.54
1447455600,51.82
1447459200,51.14
1447462800,50.85
1447466400,49.71
1447470000,48.21
1447477200,46.48
1447480800,45.36
1447484400,44.97
1447488000,44.27
1447491600,44.4
1447495200,44.35
1447498800,44.78
1447502400,45.34
1447506000,46.03
1447509600,46.9
1447513200,47.55
1447516800,48.02
1447520400,47.91
1447524000,48.86
1447527600,48.94
1447531200,49.1
1447534800,48.7
1447538400,46.72
1447542000,45.71
1447545600,44.55
1447549200,43.63
1447552800,42.44
1447556400,41.53
1447563600,39.15
1447567200,37.63
1447570800,37.12
1447574400,36.54
1447578000,36.23
1447581600,36.25
1447585200,35.78
1447588800,36.49
1447592400,39.79
1447596000,43.25
1447599600,46.17
1447603200,49.12
1447606800,52.91
1447610400,55.54
1447614000,57.84
1447617600,59.22
1447621200,58.87
1447624800,57.06
1447628400,55.82
1447632000,54.2
1447635600,53.09
1447639200,52.39
1447642800,49.73
1447650000,50.23
1447653600,50.18
1447657200,47.99
1447660800,46.95
1447664400,45.11
1447668000,44.58
1447671600,43.89
1447675200,44.09
1447678800,47.88
1447682400,55.08
1447686000,59.51
1447689600,61.82
1447693200,64.34
1447696800,65.51
1447700400,67.34
1447704000,67.8
1447707600,66.81
1447711200,63.22
1447714800,59.1
1447718400,56.24
1447722000,54.56
1447725600,52.81
1447729200,50.64
1447736400,49.15
1447740000,48.43
1447743600,46.68
1447747200,45.75
1447750800,43.67
1447754400,41.69
1447758000,39.98
1447761600,39.64
1447765200,41.1
1447768800,43.34
1447772400,45.48
1447776000,46.98
1447779600,48.43
1447783200,49.82
1447786800,50.56
1447790400,50.3
1447794000,48.83
1447797600,46.88
1447801200,45.6
1447804800,43.69
1447808400,41.93
1447812000,41.7
1447815600,40.88
1447822800,41.35
1447826400,40.97
1447830000,40.92
1447833600,41.76
1447837200,42.44
1447840800,42.9
1447844400,43.13
1447848000,43.62
1447851600,45.78
1447855200,50.93
1447858800,54.66
1447862400,56.57
1447866000,56.77
1447869600,56.81
1447873200,56.98
1447876800,56.96
1447880400,56.95
1447884000,56.95
1447887600,56.82
1447891200,56.86
1447894800,56.97
1447898400,57.42
1447902000,57.48
1447909200,57.55
1447912800,57.58
1447916400,57.75
1447920000,57.79
1447923600,57.95
1447927200,58.42
1447930800,58.48
1447934400,59.33
1447938000,59.95
1447941600,60.63
1447945200,61.11
1447948800,61.44
1447952400,61.65
1447956000,61.78
1447959600,61.65
1447963200,61.75
1447966800,61.99
1447970400,61.76
1447974000,62.45
1447977600,62.36
1447981200,62.58
1447984800,62.95
1447988400,62.84
1447995600,62.38
1447999200,61.11
1448002800,60.25
1448006400,58.55
1448010000,56.76
1448013600,55.88
1448017200,55.03
1448020800,53.51
1448024400,53.66
1448028000,52.96
1448031600,54.01
1448035200,54.91
1448038800,55.69
1448042400,56.37
1448046000,56.86
1448049600,56.26
1448053200,54.9
1448056800,52.33
1448060400,49.02
1448064000,48.06
1448067600,45.01
1448071200,43.87
1448074800,40.61
1448082000,41.09
1448085600,39.88
1448089200,38.79
1448092800,38.43
1448096400,39.12
1448100000,39.51
1448103600,39.16
1448107200,38.96
1448110800,40.33
1448114400,43.97
1448118000,45.95
1448121600,47.74
1448125200,48.86
1448128800,49.51
1448132400,49.94
1448136000,50.11
1448139600,48.95
1448143200,47.29
1448146800,46.51
1448150400,45.73
1448154000,45.19
1448157600,44.42
1448161200,44.78
1448168400,47.86
1448172000,49.92
1448175600,51.43
1448179200,50.71
1448182800,50.34
1448186400,49.34
1448190000,48.48
1448193600,49.54
1448197200,50.24
1448200800,50.07
1448204400,49.85
1448208000,49.58
1448211600,49.45
1448215200,49.46
1448218800,49.24
1448222400,49.33
1448226000,49.27
1448229600,48.59
1448233200,48.1
1448236800,47.53
1448240400,46.87
1448244000,45.66
1448247600,43.81
1448254800,41.02
1448258400,39.62
1448262000,38.26
1448265600,37.61
1448269200,36.02
1448272800,34.56
1448276400,33.77
1448280000,33.61
1448283600,34.97
1448287200,37.2
1448290800,39.05
1448294400,40.54
1448298000,42.01
1448301600,41.57
1448305200,42.18
1448308800,41.93
1448312400,39.77
1448316000,38.18
1448319600,36.98
1448323200,35.77
1448326800,34.9
1448330400,33.09
1448334000,32.2
1448341200,30.35
1448344800,29.29
1448348400,28.28
1448352000,28.04
1448355600,27.57
1448359200,28.36
1448362800,28.88
1448366400,30.12
1448370000,31.89
1448373600,34.03
1448377200,36.92
1448380800,40.12
1448384400,42.63
1448388000,44.73
1448391600,45.97
1448395200,46.38
1448398800,45.76
1448402400,44.46
1448406000,44.45
1448409600,43.75
1448413200,43.39
1448416800,40.66
1448420400,39.52
1448427600,36.82
1448431200,35.59
1448434800,33.8
1448438400,33.28
1448442000,32.57
1448445600,32.02
1448449200,31.39
1448452800,31.24
1448456400,34.07
1448460000,38.38
1448463600,42.35
1448467200,45.62
1448470800,47.76
1448474400,48.86
1448478000,49.41
1448481600,49.51
1448485200,48.03
1448488800,45.59
1448492400,42.8
1448496000,41.68
1448499600,39.85
1448503200,40.73
1448506800,38.1
1448514000,36.52
1448517600,35.99
1448521200,35.29
1448524800,34.71
1448528400,34.35
1448532000,34.27
1448535600,33.92
1448539200,33.94
1448542800,36.04
1448546400,40.93
1448550000,46.73
1448553600,51.18
1448557200,55.12
1448560800,56.98
1448564400,59.04
1448568000,59.52
1448571600,58.09
1448575200,55.54
1448578800,51.74
1448582400,50.19
1448586000,48.82
1448589600,47.29
1448593200,46.05
1448600400,44.78
1448604000,44.21
1448607600,44.22
1448611200,43.39
1448614800,42.92
1448618400,41.79
1448622000,41.4
1448625600,41.23
1448629200,43.08
1448632800,46.68
1448636400,49.58
1448640000,55.27
1448643600,59.59
1448647200,62.52
1448650800,64.09
1448654400,64.36
1448658000,63.24
1448661600,59.87
1448665200,57.57
1448668800,56.47
1448672400,56.08
1448676000,55.08
1448679600,53.68
1448686800,53.3
1448690400,53.36
1448694000,52.07
1448697600,51.55
1448701200,50.83
1448704800,50.63
1448708400,50.86
1448712000,51.14
1448715600,51.46
1448719200,54.21
1448722800,57.84
1448726400,59.47
1448730000,59.73
1448733600,59.33
1448737200,57.51
1448740800,55.06
1448744400,52.84
1448748000,50.71
1448751600,49.21
1448755200,47.76
1448758800,46.69
1448762400,46.04
1448766000,45.01
1448946000,43.98
1448949600,43.34
1448953200,42.79
1448956800,42.77
1448960400,42.82
1448964000,43.57
1448967600,44.76
1448971200,45.34
1448974800,46.06
1448978400,47.16
1448982000,48.75
1448985600,50.05
1448989200,49.66
1448992800,49.85
1448996400,49.62
1449000000,49.12
1449003600,48.72
1449007200,48.57
1449010800,48.66
1449014400,48.21
1449018000,47.99
1449021600,47.54
1449025200,47.49
1449032400,46.56
1449036000,46.36
1449039600,46.03
1449043200,45.92
1449046800,45.93
1449050400,45.98
1449054000,46.07
1449057600,46.17
1449061200,46.6
1449064800,47.29
1449068400,47.82
1449072000,48.64
1449075600,49.58
1449079200,50.89
1449082800,51.16
1449086400,51.77
1449090000,52.51
1449093600,53.29
1449097200,53.81
1449100800,53.8
1449104400,53.68
1449108000,54.19
1449111600,54.26
1449118800,53.15
1449122400,52.64
1449126000,51.17
1449129600,50.38
1449133200,48.97
1449136800,47.69
1449140400,46.88
1449144000,46.28
1449147600,46.32
1449151200,47.17
1449154800,47.49
1449158400,47.98
1449162000,48.55
1449165600,49.03
1449169200,49.11
1449172800,48.7
1449176400,48.55
1449180000,47.41
1449183600,46.21
1449187200,45.72
1449190800,45.34
1449194400,45.06
1449198000,44.27
1449205200,44.01
1449208800,43.49
1449212400,43.17
1449216000,42.58
1449219600,41.93
1449223200,42.25
1449226800,42.84
1449230400,43
1449234000,43.11
1449237600,45.67
1449241200,47.06
1449244800,47.9
1449248400,49.4
1449252000,50.11
1449255600,51.02
1449259200,51.46
1449262800,50.11
1449266400,47.39
1449270000,46.15
1449273600,43.52
1449277200,41.39
1449280800,39.54
1449284400,37.53
1449291600,35.88
1449295200,34.8
1449298800,33.84
1449302400,33.01
1449306000,32.73
1449309600,32.27
1449313200,31.84
1449316800,31.93
1449320400,33.33
1449324000,39.11
1449327600,43.83
1449331200,46.99
1449334800,48.9
1449338400,50.1
1449342000,51.49
1449345600,51.97
1449349200,50.43
1449352800,46.62
1449356400,42.53
1449360000,40.46
1449363600,39
1449367200,38.12
1449370800,35.61
1449378000,34.12
1449381600,33.67
1449385200,32.85
1449388800,31.85
1449392400,31.11
1449396000,30.53
1449399600,30.35
1449403200,30.13
1449406800,31.39
1449410400,35.9
1449414000,41.56
1449417600,46.09
1449421200,49.04
1449424800,51.4
1449428400,52.88
1449432000,52.99
1449435600,51.76
1449439200,48.07
1449442800,44.91
1449446400,43.84
1449450000,43.14
1449453600,42.34
1449457200,40.63
1449464400,38.38
1449468000,38.48
1449471600,37.38
1449475200,36.67
1449478800,36.24
1449482400,36.09
1449486000,35.11
1449489600,34.63
1449493200,35.94
1449496800,38.79
1449500400,43.78
1449504000,47.72
1449507600,50.44
1449511200,52.92
1449514800,55
1449518400,54.92
1449522000,53.35
1449525600,50.34
1449529200,48.55
1449532800,47.31
1449536400,45.61
1449540000,45.08
1449543600,45.07
1449550800,43.32
1449554400,42.63
1449558000,42.21
1449561600,41.84
1449565200,41.55
1449568800,40.74
1449572400,39.91
1449576000,38.9
1449579600,39.02
1449583200,41.63
1449586800,43.86
1449590400,45.13
1449594000,46.44
1449597600,47.32
1449601200,47.7
1449604800,47.01
1449608400,46.15
1449612000,44.69
1449615600,43.18
1449619200,40.5
1449622800,39.17
1449626400,37.61
1449630000,36.96
1449637200,35.43
1449640800,34.6
1449644400,34.22
1449648000,34.53
1449651600,35.65
1449655200,36.7
1449658800,37.04
1449662400,37.9
1449666000,39.07
1449669600,41.15
1449673200,43.16
1449676800,45.57
1449680400,46.91
1449684000,48.4
1449687600,50.98
1449691200,51.44
1449694800,52.19
1449698400,51.52
1449702000,51.64
1449705600,52.21
1449709200,52.5
1449712800,52.51
1449716400,52.32
1449723600,51.37
1449727200,50.82
1449730800,49.43
1449734400,47.82
1449738000,47.43
1449741600,47.87
1449745200,47.7
1449748800,47.22
1449752400,46.8
1449756000,50.53
1449759600,52.4
1449763200,54.56
1449766800,56.82
1449770400,58.58
1449774000,59.16
1449777600,60.21
1449781200,57.87
1449784800,53.85
1449788400,51.31
1449792000,50.51
1449795600,49.79
1449799200,49.21
1449802800,47.91
1449810000,46.37
1449813600,45.66
1449817200,45.04
1449820800,44.75
1449824400,44.73
1449828000,43.9
1449831600,42.94
1449835200,43.15
1449838800,42.99
1449842400,47.24
1449846000,50.51
1449849600,53.39
1449853200,55.57
1449856800,57.88
1449860400,59.28
1449864000,58.49
1449867600,58.17
1449871200,56.78
1449874800,55.32
1449878400,53.02
1449882000,52.29
1449885600,51.62
1449889200,50.81
1449896400,51.07
1449900000,51.01
1449903600,51.08
1449907200,49.67
1449910800,48.48
1449914400,48.15
1449918000,48.11
1449921600,48.26
1449925200,48.22
1449928800,51.08
1449932400,55.69
1449936000,60.06
1449939600,62.59
1449943200,63.02
1449946800,62.9
1449950400,61.99
1449954000,61.09
1449957600,58.98
1449961200,56.9
1449964800,55.08
1449968400,54.47
1449972000,54.57
1449975600,54.43
1449982800,53.18
1449986400,54.05
1449990000,53.63
1449993600,53.48
1449997200,54.07
1450000800,54.04
1450004400,52.49
1450008000,52.21
1450011600,52.16
1450015200,55.11
1450018800,58.72
1450022400,63.04
1450026000,65.33
1450029600,67.03
1450033200,66.73
1450036800,64.16
1450040400,61.27
1450044000,58.46
1450047600,57
1450051200,55.8
1450054800,54.66
1450058400,54.26
1450062000,53.63
1450069200,53.77
1450072800,53.29
1450076400,53.49
1450080000,53.12
1450083600,52.77
1450087200,52.48
1450090800,51.87
1450094400,52.42
1450098000,52.33
1450101600,52.84
1450105200,54.03
1450108800,54.89
1450112400,55.81
1450116000,57.36
1450119600,60.45
1450123200,61.52
1450126800,60.39
1450130400,59.8
1450134000,60.66
1450137600,61.59
1450141200,61.89
1450144800,62.59
1450148400,62.82
1450155600,64.94
1450159200,65.09
1450162800,62.18
1450166400,61.56
1450170000,61.32
1450173600,60.63
1450177200,59.11
1450180800,58.43
1450184400,57.45
1450188000,58.02
1450191600,58.13
1450195200,58.3
1450198800,58.65
1450202400,59.33
1450206000,59.17
1450209600,58.77
1450213200,57.7
1450216800,56.2
1450220400,55.29
1450224000,54.87
1450227600,54.31
1450231200,53.73
1450234800,52.81
1450242000,51.55
1450245600,51.51
1450249200,49.87
1450252800,49.17
1450256400,48.52
1450260000,47.48
1450263600,46.32
1450267200,44.66
1450270800,43.86
1450274400,46.83
1450278000,48.59
1450281600,49.83
1450285200,50.39
1450288800,51.25
1450292400,50.86
1450296000,50.21
1450299600,49.07
1450303200,48.13
1450306800,48.21
1450310400,47.97
1450314000,47.89
1450317600,47.9
1450321200,47.75
1450328400,48.34
1450332000,48.6
1450335600,49.13
1450339200,49.8
1450342800,49.76
1450346400,50.07
1450350000,50.43
1450353600,51.36
1450357200,52.47
1450360800,53.54
1450364400,54.47
1450368000,54.67
1450371600,55.32
1450375200,55.61
1450378800,56.18
1450382400,56.61
1450386000,56.19
1450389600,56.65
1450393200,56.59
1450396800,56.41
1450400400,55.93
1450404000,55.89
1450407600,54.18
1450414800,53.6
1450418400,53.82
1450422000,53.31
1450425600,52.21
1450429200,52.04
1450432800,51.28
1450436400,49.21
1450440000,47.49
1450443600,45.88
1450447200,45.36
1450450800,45.28
1450454400,44.92
1450458000,45.4
1450461600,45.84
1450465200,46.91
1450468800,47.02
1450472400,46.11
1450476000,44.53
1450479600,43.31
1450483200,41.33
1450486800,40.3
1450490400,39.15
1450494000,37.34
1450501200,35.78
1450504800,36.83
1450508400,37.49
1450512000,37.29
1450515600,36.88
1450519200,35.97
1450522800,35.1
1450526400,34.29
1450530000,34.03
1450533600,34.73
1450537200,35.88
1450540800,36.99
1450544400,37.99
1450548000,39.02
1450551600,39.04
1450555200,38.54
1450558800,38.48
1450562400,37.99
1450566000,37.73
1450569600,37.52
1450573200,37.33
1450576800,37.75
1450580400,38.08
1450587600,37.7
1450591200,37.69
1450594800,37.19
1450598400,36.79
1450602000,35.91
1450605600,35.29
1450609200,34.75
1450612800,33.55
1450616400,33.95
1450620000,35.71
1450623600,37.06
1450627200,38.8
1450630800,39.8
1450634400,41.16
1450638000,42.55
1450641600,42.67
1450645200,41.57
1450648800,40.21
1450652400,38.74
1450656000,37.6
1450659600,37.1
1450663200,35.78
1450666800,34.78
1450674000,33.85
1450677600,33.55
1450681200,34.41
1450684800,34.86
1450688400,35.9
1450692000,35.78
1450695600,35.41
1450699200,36.17
1450702800,37.52
1450706400,38.85
1450710000,41.69
1450713600,45.5
1450717200,48.26
1450720800,50.15
1450724400,50.95
1450728000,51.77
1450731600,51.84
1450735200,51.29
1450738800,51.13
1450742400,50.49
1450746000,50.72
1450749600,50.62
1450753200,50.57
1450760400,51.12
1450764000,51.35
1450767600,51.67
1450771200,51.67
1450774800,51.52
1450778400,50.89
1450782000,51.17
1450785600,51.24
1450789200,51.76
1450792800,52.38
1450796400,53.89
1450800000,55.33
1450803600,56.22
1450807200,56.77
1450810800,58.13
1450814400,59.5
1450818000,59.71
1450821600,60.02
1450825200,59.62
1450828800,59.03
1450832400,57.37
1450836000,56.32
1450839600,53.1
1450846800,51.9
1450850400,50.02
1450854000,49.75
1450857600,50.05
1450861200,49.58
1450864800,49.87
1450868400,49.57
1450872000,49.37
1450875600,50.12
1450879200,50.98
1450882800,52.01
1450886400,53.29
1450890000,54.47
1450893600,54.96
1450897200,55.67
1450900800,55.82
1450904400,56.12
1450908000,56.39
1450911600,56.94
1450915200,57.41
1450918800,57.85
1450922400,58.66
1450926000,60.53
1450933200,62.69
1450936800,64.75
1450940400,65.93
1450944000,65.92
1450947600,65.77
1450951200,65.03
1450954800,65.36
1450958400,66.8
1450962000,67.49
1450965600,68.13
1450969200,68.55
1450972800,69.11
1450976400,69.08
1450980000,68.45
1450983600,69.06
1450987200,69.17
1450990800,69.1
1450994400,67.12
1450998000,65.35
1451001600,63.86
1451005200,61.23
1451008800,58.94
1451012400,57.84
1451019600,56.86
1451023200,56.91
1451026800,56.3
1451030400,56.22
1451034000,55.48
1451037600,54.1
1451041200,53.28
1451044800,53.24
1451048400,53.16
1451052000,54.42
1451055600,56.44
1451059200,58.36
1451062800,59.44
1451066400,60.83
1451070000,61.94
1451073600,61.89
1451077200,61.2
1451080800,60.69
1451084400,59.39
1451088000,58.88
1451091600,58.4
1451095200,57.51
1451098800,57.85
1451106000,57.37
1451109600,56.02
1451113200,55.2
1451116800,54.49
1451120400,53.38
1451124000,52.68
1451127600,52.16
1451131200,51.5
1451134800,50.79
1451138400,50.3
1451142000,51.06
1451145600,51.57
1451149200,51.7
1451152800,52
1451156400,51.8
1451160000,51.71
1451163600,50.79
1451167200,49.93
1451170800,49.84
1451174400,49.85
1451178000,49.71
1451181600,49.76
1451185200,49.64
1451192400,47.01
1451196000,46.65
1451199600,46.66
1451203200,46.77
1451206800,47.02
1451210400,46.96
1451214000,46.93
1451217600,47.16
1451221200,48.51
1451224800,50.81
1451228400,52.22
1451232000,53.42
1451235600,54.9
1451239200,56.19
1451242800,57.65
1451246400,58.48
1451250000,59.68
1451253600,60.13
1451257200,60.2
1451260800,58.57
1451264400,56.3
1451268000,51.49
1451271600,49.13
1451278800,44.97
1451282400,43.44
1451286000,41.42
1451289600,40.24
1451293200,39.2
1451296800,38.78
1451300400,38.95
1451304000,39.01
1451307600,39.33
1451311200,39.5
1451314800,40.15
1451318400,40.47
1451322000,41.36
1451325600,41
1451329200,40.81
1451332800,40.23
1451336400,40.28
1451340000,39.8
1451343600,39.35
1451347200,37.74
1451350800,36.81
1451354400,36.66
1451358000,36.19
